[49, 167, 240, 67, 166, 69, 189, 70, 229, 48, 96, 62, 211, 212, 10, 53, 146, 195, 214, 221, 249, 218, 153, 253, 8, 68, 139, 162, 134, 122, 63, 101]
[46, 108, 82, 140, 51, 238, 97, 100, 237, 220, 78, 220, 142, 146, 202, 237, 160, 75, 172, 80, 193, 63, 69, 110, 150, 94, 217, 178, 247, 199, 252, 46]
[113, 127, 68, 4, 153, 146, 2, 176, 157, 74, 43, 153, 164, 3, 155, 76, 127, 208, 118, 217, 45, 230, 166, 176, 218, 255, 92, 187, 214, 189, 91, 141]
[123, 158, 151, 60, 216, 245, 217, 220, 78, 227, 106, 251, 68, 70, 54, 13, 183, 164, 82, 181, 99, 211, 124, 183, 88, 81, 255, 6, 212, 129, 163, 213]
[223, 230, 109, 196, 149, 2, 96, 29, 61, 229, 85, 127, 39, 70, 161, 14, 203, 123, 206, 33, 155, 19, 51, 106, 221, 242, 235, 35, 220, 28, 179, 227]
[84, 51, 214, 23, 36, 77, 150, 57, 73, 114, 14, 167, 117, 124, 159, 188, 145, 104, 190, 187, 96, 166, 81, 208, 215, 252, 254, 232, 35, 51, 43, 30]
[138, 66, 118, 192, 118, 32, 217, 27, 160, 7, 133, 148, 95, 213, 111, 219, 27, 206, 181, 29, 123, 166, 143, 47, 156, 74, 33, 30, 126, 153, 47, 56]
[102, 113, 50, 215, 138, 160, 42, 154, 208, 2, 187, 204, 193, 125, 70, 159, 113, 141, 200, 126, 197, 101, 216, 1, 250, 225, 44, 79, 5, 64, 92, 251]
[13, 131, 118, 214, 115, 255, 156, 115, 28, 134, 158, 120, 237, 218, 123, 151, 36, 106, 212, 57, 87, 231, 42, 20, 232, 38, 13, 115, 210, 66, 154, 233]
[17, 209, 52, 65, 28, 88, 242, 89, 41, 170, 117, 164, 204, 168, 33, 128, 169, 220, 11, 88, 122, 179, 141, 217, 115, 78, 154, 55, 92, 119, 136, 3]
[17, 221, 172, 151, 231, 189, 109, 227, 44, 222, 139, 211, 138, 253, 55, 14, 5, 57, 116, 28, 197, 146, 128, 33, 193, 13, 92, 176, 252, 228, 106, 87]
[30, 239, 15, 102, 141, 109, 148, 216, 76, 56, 111, 239, 200, 99, 192, 42, 186, 126, 238, 98, 51, 155, 16, 169, 186, 233, 229, 206, 33, 140, 12, 158]
[212, 65, 223, 221, 132, 9, 62, 245, 237, 61, 56, 126, 45, 70, 45, 59, 250, 70, 12, 95, 152, 105, 38, 174, 122, 240, 169, 224, 110, 197, 103, 179]

